2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793
3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933
2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793
3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933
3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793
2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933
3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793
2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933
3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,2.941592653589793,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933
2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793,3.3415926535897933,3.3415926535897933,3.3415926535897933,2.941592653589793,3.3415926535897933,2.941592653589793
